OBJECTID,ADDRESSBLO,ADDRESSBUI,ADDRESSPOS,ADDRESSSTR,LATITUDE,LONGITUDE
11501,4,MOUNT FABER GREEN,90004,TELOK BLANGAH CRESCENT,1.2787592603532174,103.81844275460207
11502,19,MOUNT FABER VIEW,90019,TELOK BLANGAH CRESCENT,1.277462129111544,103.82265268959416
11503,9,,90009,TELOK BLANGAH CRESCENT,1.2774071950139776,103.81940813444095
11504,50,BLANGAH VIEW,100050,TELOK BLANGAH DRIVE,1.2730897484128803,103.81014322998735
11505,51A,BLANGAH VIEW,101051,TELOK BLANGAH DRIVE,1.2734902060655986,103.81089268602264
11506,48,BLANGAH COURT,100048,TELOK BLANGAH DRIVE,1.2723460385598842,103.81055421228547
11507,55,BLANGAH VIEW,100055,TELOK BLANGAH DRIVE,1.2739596988261845,103.8121491998642
11508,75,HDB-BUKIT MERAH,100075,TELOK BLANGAH DRIVE,1.2748960464321497,103.80869502336326
11509,67,BLANGAH VIEW,100067,TELOK BLANGAH DRIVE,1.274635921957708,103.80963246850108
11510,76,HDB-BUKIT MERAH,100076,TELOK BLANGAH DRIVE,1.2743829762533125,103.8087414385205
11511,285A,HDB-JURONG EAST,601285,TOH GUAN ROAD,1.3385375603358156,103.74622307473585
11512,270,TOH GUAN VIEW,600270,TOH GUAN ROAD,1.3412290670676685,103.74611902809617
11513,285D,HDB-JURONG EAST,604285,TOH GUAN ROAD,1.337889537532642,103.74603901640079
11514,279,TOH GUAN VIEW,600279,TOH GUAN ROAD,1.3407281882058182,103.74678089712943
11515,344,HDB-WOODLANDS,730344,WOODLANDS STREET 32,1.4320719921529683,103.78045472697917
11516,129,CLARENCE VILLE,140129,CLARENCE LANE,1.293054888008882,103.81442408318765
11517,62,STRATHMORE GREEN,141062,STRATHMORE AVENUE,1.294351007455654,103.81173531046615
11518,11,HDB-BUKIT MERAH,150011,JALAN BUKIT MERAH,1.2866212415733462,103.8089630223177
11519,78,,150078,REDHILL LANE,1.2884302194946957,103.8184864549102
11520,151,YIO CHU KANG GROVE,560151,ANG MO KIO AVENUE 5,1.3767103830037817,103.84116786583806
11521,150,YIO CHU KANG GROVE,560150,ANG MO KIO AVENUE 5,1.3768061178471058,103.84201762952443
11522,715,,560715,ANG MO KIO AVENUE 6,1.3709726282380355,103.84590506554032
11523,514A,,571514,BISHAN STREET 13,1.3508160720242472,103.85057114017472
11524,510,,570510,BISHAN STREET 13,1.3488877715672276,103.84969165217852
11525,238,HDB-BISHAN,570238,BISHAN STREET 22,1.3597601287919565,103.84464231184594
11526,5A,MOUNT FABER GREEN,91005,TELOK BLANGAH CRESCENT,1.2788821214551018,103.81898840162167
11527,14,MOUNT FABER VIEW,90014,TELOK BLANGAH CRESCENT,1.2773947809365547,103.8204693229579
11528,164,HDB-WOODLANDS,730164,WOODLANDS STREET 13,1.433002273842136,103.77427969794033
11529,106,HDB-WOODLANDS,730106,WOODLANDS STREET 13,1.4367687607766966,103.78222384324458
11530,110,HDB-WOODLANDS,730110,WOODLANDS STREET 13,1.4375969268095623,103.78157523900539
11531,156,,730156,WOODLANDS STREET 13,1.4342096007693985,103.77428354534041
11532,166,,730166,WOODLANDS STREET 13,1.4336326637688288,103.77540015059687
11533,312,HDB-WOODLANDS,730312,WOODLANDS STREET 31,1.4306874228217725,103.77565162663235
11534,401,HDB-WOODLANDS,730401,WOODLANDS STREET 41,1.4304479098782303,103.77277373948795
11535,416,HDB-WOODLANDS,730416,WOODLANDS STREET 41,1.428368826244083,103.77375963938998
11536,686,MULTI STOREY CAR PARK,730686,WOODLANDS DRIVE 73,1.4426294569852682,103.80585577305585
11537,269,TOH GUAN VIEW,600269,TOH GUAN ROAD,1.3414596819546616,103.74567739892379
11538,283,TOH GUAN VIEW,600283,TOH GUAN ROAD,1.3390843944180482,103.74705770260124
11539,633A,MULTI STOREY CAR PARK,731633,WOODLANDS RING ROAD,1.4362552397801398,103.80207914195812
11540,661A,MULTI STOREY CAR PARK,731661,WOODLANDS RING ROAD,1.4358550074211751,103.79853954506699
11541,287,HDB-BISHAN,570287,BISHAN STREET 24,1.3577298645451348,103.84378512718482
11542,197C,BOON LAY FIELDS,643197,BOON LAY DRIVE,1.343402523163572,103.7136857478732
11543,534,HDB-PASIR RIS,510534,PASIR RIS DRIVE 1,1.3703922641216015,103.95085452248185
11544,639,HDB-PASIR RIS,510639,PASIR RIS DRIVE 1,1.3766593556722653,103.9398802643032
11545,533,HDB-PASIR RIS,510533,PASIR RIS DRIVE 1,1.370831490748403,103.95088236358407
11546,536,HDB-PASIR RIS,510536,PASIR RIS DRIVE 1,1.3706314625053309,103.9498251355513
11547,638,HDB-PASIR RIS,510638,PASIR RIS DRIVE 1,1.3761578315633272,103.94083827344014
11548,117,CHONG PANG VALE,760117,YISHUN RING ROAD,1.4355580775435406,103.82769871856921
11549,308,HDB-YISHUN,760308,YISHUN RING ROAD,1.4312291603231715,103.84055963377482
11550,388,HDB-YISHUN,760388,YISHUN RING ROAD,1.429162768896976,103.84701111657515
11551,700A,MULTI STOREY CAR PARK,511700,PASIR RIS DRIVE 10,1.380788527982523,103.9386324864485
11552,718A,MULTI STOREY CAR PARK,511718,PASIR RIS STREET 72,1.3819274837128341,103.93601427791188
11553,710A,MULTI STOREY CAR PARK,511710,PASIR RIS STREET 72,1.3824304196371442,103.93707077946344
11554,10A,,460010,BEDOK SOUTH AVENUE 2,1.3225849502727574,103.9368490996031
11555,757A,,511757,PASIR RIS STREET 71,1.377241179810753,103.93307527124423
11556,203,MULTI STOREY CAR PARK,540203,COMPASSVALE ROAD,1.3870236763507138,103.89590176220428
11557,527A,MULTI STOREY CAR PARK,681527,CHOA CHU KANG STREET 51,1.3922902260861256,103.74107028405872
11558,891B,,522891,TAMPINES AVENUE 8,1.3491607950863467,103.93058531729137
11559,955A,MULTI STOREY CAR PARK,531955,HOUGANG AVENUE 9,1.3759645625528982,103.87787440261368
11560,275,TOH GUAN VIEW,600275,TOH GUAN ROAD,1.3410611840910844,103.74796410848067
11561,286D,HDB-JURONG EAST,604286,TOH GUAN ROAD,1.339625341280542,103.74446851165727
11562,165,HDB-YISHUN,760165,YISHUN RING ROAD,1.4357711340184842,103.83178349693381
11563,367,YISHUN GLORY,760367,YISHUN RING ROAD,1.4295912805772932,103.84512112084894
11564,207A,ANG MO KIO 22,561207,ANG MO KIO AVENUE 6,1.366040385800571,103.84222836084766
11565,627,YIO CHU KANG HEIGHTS,560627,ANG MO KIO AVENUE 9,1.3818355969614535,103.8413714942683
11566,315,TECK GHEE VISTA,561315,ANG MO KIO STREET 31,1.364396116056101,103.84713418292066
11567,644,,650644,BUKIT BATOK CENTRAL,1.3486661383228284,103.75179000391323
11568,258,COMPASSVALE GARDENS,540258,COMPASSVALE ROAD,1.3936028137122705,103.8968133620371
11569,292,COMPASSVALE LODGE,540292,COMPASSVALE STREET,1.3965751205938002,103.89902435518248
11570,452A,WEST TERRA @ BUKIT BATOK,651452,BUKIT BATOK WEST AVENUE 6,1.3526527579837064,103.74257276422469
11571,452,WEST TERRA @ BUKIT BATOK,650452,BUKIT BATOK WEST AVENUE 6,1.3524857032768518,103.74207427654322
11572,237,HDB-SERANGOON,550237,SERANGOON AVENUE 3,1.3538113100476252,103.87013424552624
11573,285C,HDB-JURONG EAST,603285,TOH GUAN ROAD,1.3378877362974415,103.74660372754207
11574,266,TOH GUAN VIEW,600266,TOH GUAN ROAD,1.3413406409726996,103.74434312064027
11575,276,TOH GUAN VIEW,600276,TOH GUAN ROAD,1.340959874689076,103.74745335953816
11576,285B,HDB-JURONG EAST,602285,TOH GUAN ROAD,1.3384232812282864,103.74685452405926
11577,29,,310029,LORONG 5 TOA PAYOH,1.333090127632268,103.85379771561699
11578,31,,310031,LORONG 5 TOA PAYOH,1.333217691168177,103.85451688742509
11579,508C,WELLINGTON VIEW,753508,WELLINGTON CIRCLE,1.452881725846934,103.82143154630033
11580,321,HDB-WOODLANDS,730321,WOODLANDS STREET 32,1.4318699154859937,103.7790204773776
11581,328,HDB-WOODLANDS,730328,WOODLANDS STREET 32,1.4300568223992565,103.7794395060308
11582,333,HDB-WOODLANDS,730333,WOODLANDS STREET 32,1.429766071911487,103.78000144151792
11583,413,HDB-WOODLANDS,730413,WOODLANDS STREET 41,1.4277740421632632,103.77277408898506
11584,236A,HDB-SERANGOON,551236,SERANGOON AVENUE 2,1.3538762646029732,103.86951041197084
11585,236,HDB-SERANGOON,550236,SERANGOON AVENUE 3,1.3542393947040159,103.86982149855442
11586,234A,HDB-SERANGOON,551234,SERANGOON AVENUE 2,1.3542947542988133,103.86916931862481
11587,716A,MULTI STOREY CAR PARK,521716,TAMPINES STREET 71,1.3587692267380223,103.93663318914132
11588,305,MULTI STOREY CAR PARK,540305,ANCHORVALE LINK,1.3887244730921182,103.88777217252226
11589,421A,MULTI STOREY CAR PARK,731421,WOODLANDS STREET 41,1.427973392831482,103.77514216661764
11590,323,,540323,SENGKANG EAST WAY,1.3932706706225766,103.89257670307676
11591,24,GHIM MOH VALLEY,270024,GHIM MOH LINK,1.3089681597868859,103.78551723604019
11592,28,DOVER GARDENS,130028,DOVER CRESCENT,1.3047629067371065,103.78169686806841
11593,28,DOVER GARDENS,130028,DOVER CRESCENT,1.3047629067371065,103.78169686806841
11594,588,PARK CENTRAL @ AMK,560588,ANG MO KIO STREET 52,1.3721444800980938,103.85349789485673
11595,586,HDB-WOODLANDS,730586,WOODLANDS DRIVE 16,1.428613717206516,103.79471762927051
11596,581,HDB-WOODLANDS,730581,WOODLANDS DRIVE 16,1.4298896330726494,103.79640357246296
11597,575,HDB-WOODLANDS,730575,WOODLANDS DRIVE 16,1.4311865373338022,103.7972373971168
11598,547,HDB-WOODLANDS,730547,WOODLANDS DRIVE 16,1.4301616349149502,103.79298722128657
11599,690C,HDB-WOODLANDS,733690,WOODLANDS DRIVE 75,1.4429816789646035,103.80797861013382
11600,683,HDB-KALLANG/WHAMPOA,210683,TESSENSOHN ROAD,1.3144578784393466,103.85601886314355
11601,155,HDB-CHOA CHU KANG,680155,JALAN TECK WHYE,1.3789362661343922,103.75716474249788
11602,151,HDB-CHOA CHU KANG,680151,JALAN TECK WHYE,1.3784096680167763,103.75725028898383
11603,164,HDB-CHOA CHU KANG,680164,JALAN TECK WHYE,1.3811585911014759,103.75636231549403
11604,661,HDB-WOODLANDS,730661,WOODLANDS RING ROAD,1.4353590525657778,103.7988333248988
11605,648,HDB-WOODLANDS,730648,WOODLANDS RING ROAD,1.4383024284498678,103.80147371088175
11606,416A,CASA CLEMENTI,121416,CLEMENTI AVENUE 1,1.309824698840532,103.77007283807383
11607,456A,DEW SPRING @ YISHUN,761456,YISHUN STREET 41,1.4203372473759754,103.84493585294136
11608,523A,MULTI STOREY CAR PARK,731523,WOODLANDS DRIVE 14,1.4329191379361046,103.79390947398471
11609,313A,MULTI STOREY CAR PARK,751313,SEMBAWANG DRIVE,1.4441063797195863,103.82127752283333
11610,180,RIVERVALE ARC,540180,RIVERVALE CRESCENT,1.3899002070013966,103.9100552252296
11611,636,SENJA PARC VIEW,670636,SENJA ROAD,1.387341144201881,103.75796993660477
11612,634,SENJA GATEWAY,670634,SENJA ROAD,1.386269348657598,103.75757105859046
11613,451,FERNVALE FOLIAGE,790451,SENGKANG WEST WAY,1.3940253157735707,103.87408793923268
11614,782,WOODLANDS MEADOW,730782,WOODLANDS CRESCENT,1.4482256788238133,103.80357940568345
11615,667A,MULTI STOREY CAR PARK,731667,WOODLANDS RING ROAD,1.4389380536163248,103.79790745881202
11616,431,VISTA SPRING @ YISHUN,760431,YISHUN AVENUE 1,1.420262671256232,103.84758907906503
11617,638,HDB-WOODLANDS,730638,WOODLANDS RING ROAD,1.4367167090856363,103.80319218851187
11618,644,HDB-WOODLANDS,730644,WOODLANDS RING ROAD,1.436908411564476,103.80159911487429
11619,629,HDB-WOODLANDS,730629,WOODLANDS RING ROAD,1.4341257812478883,103.80120056896243
11620,628A,HDB-WOODLANDS,731628,WOODLANDS RING ROAD,1.434974102828877,103.80085035755852
11621,659,HDB-WOODLANDS,730659,WOODLANDS RING ROAD,1.435997305271428,103.79906542882459
11622,761,HDB-WOODLANDS,730761,WOODLANDS AVENUE 6,1.4465749909769563,103.79686133034032
11623,762,HDB-WOODLANDS,730762,WOODLANDS AVENUE 6,1.4460266425818344,103.79607165627607
11624,718,HDB-WOODLANDS,730718,WOODLANDS AVENUE 6,1.4415948376175853,103.80110616388974
11625,759,HDB-WOODLANDS,730759,WOODLANDS AVENUE 6,1.446474826055377,103.79541541431865
11626,789,HDB-WOODLANDS,730789,WOODLANDS AVENUE 6,1.4433341663170511,103.80237807751543
11627,679,ADMIRALTY PLACE,730679,WOODLANDS AVENUE 6,1.439922774325333,103.80201491876507
11628,925,,760925,YISHUN CENTRAL 1,1.427504812097329,103.83712495167134
11629,326,PUNGGOL VUE,820326,SUMANG WALK,1.4131425919231377,103.89952692448826
11630,325,PUNGGOL BAYVIEW,820325,SUMANG WALK,1.413461358718935,103.89875093327421
11631,322,PUNGGOL BAYVIEW,820322,SUMANG WALK,1.4112463673064854,103.89750103423448
11632,616A,MULTI STOREY CAR PARK,671616,SENJA ROAD,1.38483341439515,103.76150787821193
11633,234A,MULTI STOREY CAR PARK,671234,BUKIT PANJANG RING ROAD,1.3791420718897884,103.77199807844146
11634,177A,MULTI STOREY CAR PARK,671177,LOMPANG ROAD,1.3806691815166294,103.76495486933665
11635,217A,,671217,PETIR ROAD,1.3741803158389314,103.77439776401108
11636,609,TAMPINES GREENWEAVE,520609,TAMPINES NORTH DRIVE 1,1.3640776019339456,103.93616533367619
11637,574,WOODLANDS GLEN,730574,WOODLANDS DRIVE 16,1.430570203517862,103.79845447142442
11638,85,SKYVILLE @ DAWSON,141085,DAWSON ROAD,1.2953190018829261,103.80975826083181
11639,758,HDB-WOODLANDS,730758,WOODLANDS AVENUE 6,1.445792617360773,103.79545233560407
11640,13,MOUNT FABER VIEW,90013,TELOK BLANGAH CRESCENT,1.2781587993173356,103.82047498802949
11641,6,MOUNT FABER GREEN,90006,TELOK BLANGAH CRESCENT,1.2781490213158846,103.81847500123098
11642,25,HDB-BUKIT MERAH,90025,TELOK BLANGAH CRESCENT,1.2763362394494284,103.81919402699542
11643,75,TIONG BAHRU ESTATE,160075,TIONG POH ROAD,1.282558718851638,103.83223347593191
11644,64,TIONG BAHRU ESTATE,160064,TIONG POH ROAD,1.283714182717161,103.83368985398147
11645,65,TIONG BAHRU ESTATE,160065,TIONG POH ROAD,1.2833375382635515,103.83321418257256
11646,19,TOH YI GARDENS,590019,TOH YI DRIVE,1.3399620232697258,103.77389734645239
11647,15,HDB-BUKIT TIMAH,590015,TOH YI DRIVE,1.3393101897043682,103.77205115307174
11648,7,TOH YI GARDENS,590007,TOH YI DRIVE,1.3373724696239302,103.7750428275656
11649,18,TOH YI GARDENS,590018,TOH YI DRIVE,1.3399966445913658,103.77296043535095
11650,840A,MULTI STOREY CAR PARK,761840,YISHUN STREET 81,1.4154441485565712,103.83436878938947
11651,504,ACACIA BREEZE @ YISHUN,760504,YISHUN STREET 51,1.4184006897152595,103.84454314921867
11652,132,EASTLINK I @ CANBERRA,750132,CANBERRA VIEW,1.4434040354777131,103.83079190180861
11653,839A,,731839,WOODLANDS STREET 82,1.4429047208648262,103.79205761371362
11654,881A,MULTI STOREY CAR PARK,731881,WOODLANDS STREET 82,1.4445055837868228,103.79143526660313
11655,346A,MULTI STOREY CAR PARK,611346,KANG CHING ROAD,1.3400528637634672,103.72016993853181
11656,231A,,571231,BISHAN STREET 23,1.3574673760944769,103.84643238704552
11657,846A,,731846,WOODLANDS AVENUE 4,1.4429141553417375,103.79368340213513
11658,212A,,571212,BISHAN STREET 23,1.3566425830100637,103.84860038560504
11659,190C,MULTI STOREY CAR PARK,543190,RIVERVALE DRIVE,1.3947773700906527,103.90243742597355
11660,613A,,561613,ANG MO KIO AVENUE 4,1.3781352506981694,103.83882562644786
11661,12,TOH YI GARDENS,590012,TOH YI DRIVE,1.3384020658523879,103.77268547599574
11662,11,TOH YI GARDENS,590011,TOH YI DRIVE,1.3380019424094065,103.77260294067871
11663,9,TOH YI GARDENS,590009,TOH YI DRIVE,1.338304128094449,103.77354126528265
11664,10,TOH YI GARDENS,590010,TOH YI DRIVE,1.3375388920149889,103.7731607328232
11665,3,TOH YI GARDENS,590003,TOH YI DRIVE,1.3387736303108282,103.77525387036665
11666,2,TOH YI GARDENS,590002,TOH YI DRIVE,1.3391741336263603,103.77534108941616
11667,16,TOH YI GARDENS,590016,TOH YI DRIVE,1.3394080105525568,103.77260535285892
11668,347A,ADORA GREEN,761347,YISHUN AVENUE 11,1.4279385715384099,103.84267664262048
11669,441A,,511441,PASIR RIS DRIVE 6,1.3696258620608903,103.95781791746177
11670,167A,,571167,BISHAN STREET 13,1.3472515758131975,103.85546434121127
11671,824A,,731824,WOODLANDS STREET 81,1.4394287944889765,103.78913994809261
11672,707,TAMPINES SUNRISE,520707,TAMPINES STREET 71,1.3576471988360734,103.93689064129353
11673,731,TAMPINES COURTVIEW,520731,TAMPINES STREET 71,1.3570060265127382,103.93409901865705
11674,351,HDB-YISHUN,760351,YISHUN AVENUE 11,1.426428644081445,103.84407180284173
11675,169A,MULTI STOREY CAR PARK,141169,STIRLING ROAD,1.290232900462506,103.8029724389733
11676,57,DAWSON PLACE,142057,DAWSON ROAD,1.2927027316585955,103.81095862706881
11677,129A,MULTI STOREY CAR PARK,151129,BUKIT MERAH VIEW,1.283502404293715,103.82335339758143
11678,125A,,161125,KIM TIAN ROAD,1.2830850759776125,103.82865786526699
11679,2B,BOON TIONG ARCADIA,165002,BOON TIONG ROAD,1.2868294566799126,103.83328679166235
11680,8C,BOON TIONG ARCADIA,166008,BOON TIONG ROAD,1.2869862030207015,103.82962982553516
11681,814,MULTI STOREY CAR PARK-LAVENDER GARDENS,200814,JELLICOE ROAD,1.3072201353975128,103.86180964899646
11682,37A,MULTI STOREY CAR PARK,211037,CAMBRIDGE ROAD,1.3160861493493565,103.84880021187887
11683,188E,MULTI STOREY CAR PARK,545188,RIVERVALE DRIVE,1.394690655565215,103.90456567732187
11684,559A,MULTI STOREY CAR PARK,681559,CHOA CHU KANG NORTH 6,1.3961686421242232,103.74427580335326
11685,610A,MULTI STOREY CAR PARK,681610,CHOA CHU KANG STREET 62,1.3987918012866163,103.74347643277335
11686,166A,MULTI STOREY CAR PARK,531166,HOUGANG AVENUE 1,1.3508695896580925,103.88810931447293
11687,611A,MULTI STOREY CAR PARK,681611,CHOA CHU KANG STREET 62,1.400447574089835,103.74371162269476
11688,714A,MULTI STOREY CAR PARK,731714,WOODLANDS DRIVE 70,1.4414844602678505,103.79908937095752
11689,718A,MULTI STOREY CAR PARK,731718,WOODLANDS AVENUE 6,1.4414324342280338,103.80050576370215
11690,287E,MULTI STOREY CAR PARK,605287,JURONG EAST STREET 21,1.3375565946429417,103.7440990912453
11691,625A,MULTI STOREY CAR PARK,681625,CHOA CHU KANG STREET 62,1.3984087966632714,103.74673690819684
11692,126A,MULTI STOREY CAR PARK,152126,BUKIT MERAH VIEW,1.284605651179866,103.82322194235225
11693,117A,MULTI STOREY CAR PARK,161117,JALAN MEMBINA,1.2819503928965297,103.82701811691314
11694,37A,MULTI STOREY CAR PARK,151037,JALAN RUMAH TINGGI,1.289373802752103,103.81034560486995
11695,174,MULTI STOREY CAR PARK,820174,PUNGGOL FIELD,1.396740120844826,103.91033220006534
11696,549A,MULTI STOREY CAR PARK,731549,WOODLANDS DRIVE 44,1.432301321571213,103.79489238728169
11697,248,,520248,SIMEI STREET 3,1.343717891659388,103.95341763105546
11698,564A,MULTI STOREY CAR PARK,511564,PASIR RIS STREET 51,1.3686970015375322,103.94949020332848
11699,163A,MULTI STOREY CAR PARK,611163,YUNG PING ROAD,1.3301757367382676,103.72223398786329
11700,588A,MULTI STOREY CAR PARK,731588,WOODLANDS DRIVE 16,1.428226685957723,103.79467653052183
11701,2,SRI GEYLANG SERAI,402002,GEYLANG SERAI,1.3171797749016108,103.89833964664687
11702,2,HDB-GEYLANG,420002,JOO CHIAT ROAD,1.3155389804621815,103.8987645643703
11703,98A,MULTI STOREY CAR PARK,381098,ALJUNIED CRESCENT,1.3210935109991906,103.88505673526899
11704,18A,MULTI STOREY CAR PARK,311018,LORONG 6 TOA PAYOH,1.33607319060467,103.85658015079717
11705,443,WEST RIDGES @ BUKIT BATOK,650443,BUKIT BATOK WEST AVENUE 8,1.3561410726998577,103.73729144624473
11706,241A,,651241,BUKIT BATOK EAST AVENUE 5,1.3507790761460314,103.75526813753896
11707,676,WATERWAY BROOKS,820676,PUNGGOL DRIVE,1.4053484201639146,103.91018437846951
11708,677,WATERWAY BROOKS,820677,PUNGGOL DRIVE,1.405483773170007,103.90934274308772
11709,678,WATERWAY BROOKS,820678,PUNGGOL DRIVE,1.4060818482187154,103.90887935585556
11710,136A,,522136,TAMPINES STREET 11,1.3449542428576162,103.94562156976504
11711,304,HDB-TAMPINES,520304,TAMPINES STREET 32,1.352133342104979,103.95643841762565
11712,333,HDB-TAMPINES,520333,TAMPINES STREET 32,1.3531641353932897,103.96104117652149
11713,420,HDB-SERANGOON ESTATE,550420,SERANGOON CENTRAL,1.3491484401136795,103.87511671071269
11714,858,TAMPINES PARKVIEW,520858,TAMPINES AVENUE 5,1.354292654929975,103.93759463256619
11715,443,FERNVALE VISTA,790443,FERNVALE ROAD,1.391728201921493,103.87407356205253
11716,453,FERNVALE FLORA,790453,FERNVALE ROAD,1.3939628098184869,103.87536288185775
11717,921A,TAMPINES PALMSVILLE,521921,TAMPINES STREET 91,1.347551356285661,103.94141282421054
11718,10,MULTI STOREY CAR PARK,80010,CANTONMENT CLOSE,1.2745690784321682,103.83921175606352
11719,497K,MULTI STOREY CAR PARK,529497,TAMPINES STREET 45,1.3598584430640916,103.95959973322408
11720,497L,MULTI STOREY CAR PARK,529098,TAMPINES STREET 45,1.3606757420409412,103.95987852397427
11721,497E,MULTI STOREY CAR PARK,528497,TAMPINES STREET 45,1.3587387266194721,103.95848346080534
11722,823A,MULTI STOREY CAR PARK,521823,TAMPINES STREET 81,1.3489285825167916,103.93349155630999
11723,882A,,520882,TAMPINES STREET 83,1.3514403699064714,103.93341593367875
11724,364A,MULTI STOREY CAR PARK,521364,TAMPINES STREET 34,1.3573543304042293,103.95935561536315
11725,31,TAMPINES INDUSTRIAL PARK A,520031,TAMPINES STREET 92,1.339764145779983,103.94312232305982
11726,5,KALLANG HEIGHTS,380005,UPPER BOON KENG ROAD,1.3126538333085898,103.87254146530304
11727,65A,MULTI STOREY CAR PARK,331065,KALLANG BAHRU,1.320244145738899,103.86911717062635
11728,49A,MULTI STOREY CAR PARK,331049,WHAMPOA SOUTH,1.3237811414234144,103.86639588510137
11729,39,THE RIVER VISTA @ KALLANG,330039,BENDEMEER ROAD,1.3207553943269603,103.86621910343399
11730,349,YUHUA PLACE,600349,JURONG EAST AVENUE 1,1.3444630767807693,103.73144545316654
11731,348,YUHUA PLACE,600348,JURONG EAST AVENUE 1,1.3445657631319334,103.73106924446817
11732,153,HDB-BISHAN,570153,BISHAN STREET 13,1.3460852883801095,103.8550779734961
11733,155,HDB-BISHAN,570155,BISHAN STREET 13,1.3462264195406537,103.85590523726023
11734,156,HDB-BISHAN,570156,BISHAN STREET 13,1.3453226573974062,103.85658081491769
11735,159,HDB-BISHAN,570159,BISHAN STREET 13,1.3468133242906923,103.8557761642575
11736,160,HDB-BISHAN,570160,BISHAN STREET 13,1.34692698843116,103.85635357663709
